"","ESV_MiFishU_1","ESV_MiFishU_2","ESV_MiFishU_3","ESV_MiFishU_5","ESV_MiFishU_7","ESV_MiFishU_8","ESV_MiFishU_9","ESV_MiFishU_10","ESV_MiFishU_12","ESV_MiFishU_14","ESV_MiFishU_16","ESV_MiFishU_20","ESV_MiFishU_21","ESV_MiFishU_25","ESV_MiFishU_27","ESV_MiFishU_33","ESV_MiFishU_37","ESV_MiFishU_45","ESV_MiFishU_46","ESV_MiFishU_49","ESV_MiFishU_58","ESV_MiFishU_59","ESV_MiFishU_64","ESV_MiFishU_75","ESV_MiFishU_79","ESV_MiFishU_88","ESV_MiFishU_90","ESV_MiFishU_98","ESV_MiFishU_111","ESV_MiFishU_122","ESV_MiFishU_130","ESV_MiFishU_139","ESV_MiFishU_141","ESV_MiFishU_149","ESV_MiFishU_152","ESV_MiFishU_156","ESV_MiFishU_160","ESV_MiFishU_163","ESV_MiFishU_164","ESV_MiFishU_167","ESV_MiFishU_171","ESV_MiFishU_175","ESV_MiFishU_176","ESV_MiFishU_188","ESV_MiFishU_196","ESV_MiFishU_201","ESV_MiFishU_202","ESV_MiFishU_208","ESV_MiFishU_211","ESV_MiFishU_219","ESV_MiFishU_220","ESV_MiFishU_224","ESV_MiFishU_229","ESV_MiFishU_230","ESV_MiFishU_235","ESV_MiFishU_243","ESV_MiFishU_246","ESV_MiFishU_248","ESV_MiFishU_249","ESV_MiFishU_251","ESV_MiFishU_253","ESV_MiFishU_256","ESV_MiFishU_268","ESV_MiFishU_272","ESV_MiFishU_288","ESV_MiFishU_291","ESV_MiFishU_292","ESV_MiFishU_294","ESV_MiFishU_297","ESV_MiFishU_299","ESV_MiFishU_300","ESV_MiFishU_301","ESV_MiFishU_307","ESV_MiFishU_315","ESV_MiFishU_317","ESV_MiFishU_321","ESV_MiFishU_333","ESV_MiFishU_339","ESV_MiFishU_341","ESV_MiFishU_351","ESV_MiFishU_354","ESV_MiFishU_363","ESV_MiFishU_364","ESV_MiFishU_365","ESV_MiFishU_367","ESV_MiFishU_368","ESV_MiFishU_369","ESV_MiFishU_373","ESV_MiFishU_376","ESV_MiFishU_384","ESV_MiFishU_386","ESV_MiFishU_391","ESV_MiFishU_392","ESV_MiFishU_393","ESV_MiFishU_394","ESV_MiFishU_404","ESV_MiFishU_410","ESV_MiFishU_414","ESV_MiFishU_416","ESV_MiFishU_419","ESV_MiFishU_438","ESV_MiFishU_441","ESV_MiFishU_442","ESV_MiFishU_444","ESV_MiFishU_451","ESV_MiFishU_472","ESV_MiFishU_476","ESV_MiFishU_477","ESV_MiFishU_501","ESV_MiFishU_508","ESV_MiFishU_519","ESV_MiFishU_522","ESV_MiFishU_524","ESV_MiFishU_525","ESV_MiFishU_534","ESV_MiFishU_539","ESV_MiFishU_545","ESV_MiFishU_571","ESV_MiFishU_572","ESV_MiFishU_573","ESV_MiFishU_574","ESV_MiFishU_580","ESV_MiFishU_581","ESV_MiFishU_588","ESV_MiFishU_597","ESV_MiFishU_602","ESV_MiFishU_617","ESV_MiFishU_625","ESV_MiFishU_634","ESV_MiFishU_641","ESV_MiFishU_651","ESV_MiFishU_660","ESV_MiFishU_664","ESV_MiFishU_674","ESV_MiFishU_678","ESV_MiFishU_688","ESV_MiFishU_690","ESV_MiFishU_696","ESV_MiFishU_705","ESV_MiFishU_713","ESV_MiFishU_722","ESV_MiFishU_723","ESV_MiFishU_733","ESV_MiFishU_737","ESV_MiFishU_747","ESV_MiFishU_754","ESV_MiFishU_764","ESV_MiFishU_770","ESV_MiFishU_773","ESV_MiFishU_789","ESV_MiFishU_807","ESV_MiFishU_815","ESV_MiFishU_845","ESV_MiFishU_855","ESV_MiFishU_901","ESV_MiFishU_906","ESV_MiFishU_913","ESV_MiFishU_914","ESV_MiFishU_919","ESV_MiFishU_922","ESV_MiFishU_930","ESV_MiFishU_950","ESV_MiFishU_954","ESV_MiFishU_967","ESV_MiFishU_983","ESV_MiFishU_985","ESV_MiFishU_993","ESV_MiFishU_1001","ESV_MiFishU_1002","ESV_MiFishU_1005","ESV_MiFishU_1006","ESV_MiFishU_1009","ESV_MiFishU_1010","ESV_MiFishU_1013","ESV_MiFishU_1019","ESV_MiFishU_1020","ESV_MiFishU_1029","ESV_MiFishU_1032","ESV_MiFishU_1038","ESV_MiFishU_1057","ESV_MiFishU_1062","ESV_MiFishU_1075","ESV_MiFishU_1096","ESV_MiFishU_1099","ESV_MiFishU_1104","ESV_MiFishU_1123","ESV_MiFishU_1126","ESV_MiFishU_1127","ESV_MiFishU_1142","ESV_MiFishU_1143","ESV_MiFishU_1181","ESV_MiFishU_1183","ESV_MiFishU_1186","ESV_MiFishU_1204","ESV_MiFishU_1206","ESV_MiFishU_1211","ESV_MiFishU_1226","ESV_MiFishU_1227","ESV_MiFishU_1228","ESV_MiFishU_1238","ESV_MiFishU_1239","ESV_MiFishU_1242","ESV_MiFishU_1243","ESV_MiFishU_1244","ESV_MiFishU_1258","ESV_MiFishU_1266","ESV_MiFishU_1267","ESV_MiFishU_1282","ESV_MiFishU_1286","ESV_MiFishU_1296","ESV_MiFishU_1300","ESV_MiFishU_1303","ESV_MiFishU_1317","ESV_MiFishU_1327","ESV_MiFishU_1331","ESV_MiFishU_1332","ESV_MiFishU_1338","ESV_MiFishU_1339","ESV_MiFishU_1341","ESV_MiFishU_1343","ESV_MiFishU_1344","ESV_MiFishU_1345","ESV_MiFishU_1352","ESV_MiFishU_1365","ESV_MiFishU_1373","ESV_MiFishU_1379","ESV_MiFishU_1380","ESV_MiFishU_1382","ESV_MiFishU_1392","ESV_MiFishU_1397","ESV_MiFishU_1399","ESV_MiFishU_1416","ESV_MiFishU_1420","ESV_MiFishU_1427","ESV_MiFishU_1429","ESV_MiFishU_1432","ESV_MiFishU_1436","ESV_MiFishU_1441","ESV_MiFishU_1447","ESV_MiFishU_1457","ESV_MiFishU_1467","ESV_MiFishU_1471","ESV_MiFishU_1489","ESV_MiFishU_1492","ESV_MiFishU_1506","ESV_MiFishU_1509","ESV_MiFishU_1510","ESV_MiFishU_1525","ESV_MiFishU_1529","ESV_MiFishU_1532","ESV_MiFishU_1535","ESV_MiFishU_1542","ESV_MiFishU_1562","ESV_MiFishU_1575","ESV_MiFishU_1584","ESV_MiFishU_1591","ESV_MiFishU_1602","ESV_MiFishU_1603","ESV_MiFishU_1609","ESV_MiFishU_1625","ESV_MiFishU_1631","ESV_MiFishU_1647","ESV_MiFishU_1677","ESV_MiFishU_1708","ESV_MiFishU_1710"
"BDA20_046",257077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,2466,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_047",159283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_048",0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_049",267109,0,21585,0,0,0,0,0,0,30174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_051",53019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_052",15454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_053",15754,0,0,0,0,0,0,0,0,173,0,0,0,4316,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_055",119612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_057",321246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787,145,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,1856,0,75,0,0,0,0,0,0,0,0,0,0,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_058",89467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_059",311506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,168,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_060",0,0,0,0,115,0,788329,0,0,61,0,0,9698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080,0,0,0,0,0,0,3474,0,0,3263,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,399,0,0,0,428,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
"BDA20_061",591412,0,0,198,93,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,423,0,1189,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_064",438265,0,266801,135,0,116,92,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,9276,0,0,0,0,10190,8656,0,0,0,0,0,0,0,559,0,1771,0,0,1966,0,218,0,0,0,0,0,0,1922,362,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,2303,0,312,0,0,0,0,456,0,1264,78,0,0,1731,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,358,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,368,224,0,0,0,688,0,0,234,0,0,0,0,0,0,215,112,0,0,0,0,0,0,461,0,0,0,0,0,358,0,0,0,0,0,0,0,300,0,0,0,285,0,0,0,0,0,277,0,0,0,0,253,0,244,232,0,0,0,0,0,0,0,0,182,0,0,0,0,0,163,0,0,0,156,0,0,0,0,0,0,0,0,0,134,0,0,124,0,0,0,0,0,0,119,0,114,110,0,108,0,0,98,0,92,0,0,0,86,0,0,0,0,0,0,0,69,0,0,64,59,0,57,54,0,47,44,0,0,0,0,0,0,0,0,0,0,0
"BDA20_065",109484,0,100990,0,22443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2983,0,0,0,0,0,0,0,2405,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_067",0,0,28143,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BDA20_068",313871,0,0,118,0,133,0,0,0,52,328540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,80,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,202,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,140,0,0,0,59,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
